    25.0   5002.8701   5002.8701   5002.8599   5002.8398   5002.7998   5002.7500   5002.6699   5002.5601   5002.3901   5002.1602   5001.8301   5001.3501   5000.7002   4999.7300   4998.4199   4996.4302   4993.6499   4989.4702   4983.1401   4973.9399   4958.6602   4936.4199   4898.8198   4841.3101   4754.9800   4655.3101
    25.5   5002.4102   5002.4102   5002.3999   5002.3701   5002.3398   5002.2900   5002.2100   5002.1001   5001.9302   5001.7002   5001.3701   5000.8999   5000.2500   4999.2798   4997.9702   4995.9800   4993.2002   4989.0200   4982.7002   4973.5000   4958.2202   4935.9902   4898.3999   4840.8999   4754.5698   4654.9102
    26.0   5001.8799   5001.8799   5001.8701   5001.8501   5001.8101   5001.7598   5001.6802   5001.5698   5001.4102   5001.1802   5000.8501   5000.3799   4999.7300   4998.7598   4997.4502   4995.4702   4992.6899   4988.5200   4982.1899   4972.9902   4957.7300   4935.5000   4897.9102   4840.4199   4754.1001   4654.4502
    26.5   5001.2900   5001.2900   5001.2798   5001.2598   5001.2300   5001.1699   5001.1001   5000.9902   5000.8198   5000.5898   5000.2598   4999.7900   4999.1401   4998.1802   4996.8701   4994.8901   4992.1201   4987.9399   4981.6299   4972.4399   4957.1699   4934.9502   4897.3701   4839.8901   4753.5801   4653.9399
    27.0   5000.6401   5000.6401   5000.6299   5000.6099   5000.5698   5000.5200   5000.4399   5000.3301   5000.1699   4999.9399   4999.6099   4999.1401   4998.5000   4997.5298   4996.2300   4994.2500   4991.4800   4987.3101   4981.0000   4971.8101   4956.5601   4934.3398   4896.7700   4839.2998   4753.0000   4653.3701
    27.5   4999.9399   4999.9399   4999.9302   4999.9102   4999.8799   4999.8301   4999.7500   4999.6401   4999.4800   4999.2500   4998.9199   4998.4502   4997.8101   4996.8501   4995.5400   4993.5698   4990.7998   4986.6401   4980.3301   4971.1499   4955.8999   4933.6899   4896.1299   4838.6699   4752.3799   4652.7598
    28.0   4999.2002   4999.2002   4999.1899   4999.1699   4999.1299   4999.0801   4999.0000   4998.8999   4998.7300   4998.5098   4998.1802   4997.7100   4997.0698   4996.1099   4994.8101   4992.8398   4990.0801   4985.9199   4979.6099   4970.4399   4955.2002   4932.9902   4895.4502   4837.9902   4751.7100   4652.1001
    28.5   4998.2002   4998.2002   4998.1899   4998.1699   4998.1401   4998.0898   4998.0098   4997.8999   4997.7402   4997.5098   4997.1899   4996.7202   4996.0801   4995.1299   4993.8301   4991.8599   4989.1001   4984.9502   4978.6499   4969.4902   4954.2500   4932.0601   4894.5298   4837.0801   4750.8198   4651.2300
    29.0   4996.9600   4996.9502   4996.9399   4996.9199   4996.8901   4996.8398   4996.7700   4996.6602   4996.5000   4996.2700   4995.9502   4995.4800   4994.8398   4993.8901   4992.6001   4990.6299   4987.8799   4983.7300   4977.4502   4968.2900   4953.0698   4930.8901   4893.3701   4835.9502   4749.7002   4650.1299
    29.5   4995.4600   4995.4600   4995.4502   4995.4302   4995.3901   4995.3501   4995.2700   4995.1602   4995.0000   4994.7798   4994.4600   4993.9902   4993.3599   4992.4102   4991.1201   4989.1602   4986.4199   4982.2700   4975.9902   4966.8501   4951.6401   4929.4902   4891.9800   4834.5698   4748.3501   4648.7998
    30.0   4993.7100   4993.7100   4993.7002   4993.6802   4993.6499   4993.6001   4993.5200   4993.4199   4993.2598   4993.0298   4992.7100   4992.2500   4991.6201   4990.6699   4989.3901   4987.4302   4984.7002   4980.5698   4974.2998   4965.1699   4949.9800   4927.8398   4890.3501   4832.9702   4746.7798   4647.2598
    30.5   4991.7100   4991.7100   4991.7002   4991.6802   4991.6499   4991.6001   4991.5200   4991.4199   4991.2598   4991.0400   4990.7202   4990.2598   4989.6299   4988.6899   4987.4102   4985.4600   4982.7402   4978.6201   4972.3599   4963.2500   4948.0698   4925.9502   4888.4902   4831.1401   4744.9800   4645.4902
    31.0   4989.4600   4989.4600   4989.4502   4989.4302   4989.3999   4989.3501   4989.2798   4989.1699   4989.0098   4988.7900   4988.4800   4988.0200   4987.3901   4986.4600   4985.1802   4983.2402   4980.5298   4976.4199   4970.1802   4961.0801   4945.9199   4923.8301   4886.3999   4829.0698   4742.9502   4643.5098
    31.5   4986.9600   4986.9600   4986.9502   4986.9302   4986.8999   4986.8501   4986.7798   4986.6699   4986.5200   4986.2998   4985.9800   4985.5298   4984.9102   4983.9702   4982.7100   4980.7798   4978.0698   4973.9702   4967.7500   4958.6699   4943.5400   4921.4702   4884.0601   4826.7798   4740.6899   4641.2998
    32.0   4984.2100   4984.2100   4984.2002   4984.1802   4984.1499   4984.1001   4984.0298   4983.9199   4983.7700   4983.5498   4983.2402   4982.7900   4982.1699   4981.2402   4979.9800   4978.0601   4975.3599   4971.2798   4965.0801   4956.0200   4940.9102   4918.8701   4881.5000   4824.2500   4738.2100   4638.8599
    32.5   4981.3701   4981.3701   4981.3599   4981.3398   4981.3101   4981.2598   4981.1899   4981.0898   4980.9302   4980.7202   4980.4102   4979.9600   4979.3398   4978.4199   4977.1699   4975.2598   4972.5801   4968.5098   4962.3198   4953.2798   4938.2002   4916.1899   4878.8501   4821.6499   4735.6401   4636.3398
